event_cause,corridor,zone,priority,requires_road_closure_bool,hour_sin,hour_cos,dow_sin,dow_cos,latitude,longitude,closure_min,severity
vehicle_breakdown,Tumkur Road,West Zone 1,High,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,13.026353,77.544093,28.985925033333334,0
vehicle_breakdown,Non-corridor,East Zone 2,Low,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,13.0266391,77.7214589,58.999642466666664,0
vehicle_breakdown,Non-corridor,South Zone 2,Low,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,12.9233342,77.6099015,70.21878856666667,1
vehicle_breakdown,Non-corridor,West Zone 1,Low,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,12.9666372,77.5048395,75.99562091666667,1
vehicle_breakdown,Bellary Road 1,North Zone 1,High,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,13.0514702,77.5942456,119.66875773333332,1
vehicle_breakdown,Non-corridor,South Zone 1,Low,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,12.8951843,77.5551185,66.1186007,1
vehicle_breakdown,ORR North 1,Central Zone 1,High,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,12.9979702,77.6627056,52.80341505,0
vehicle_breakdown,Non-corridor,East Zone 2,Low,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,13.0037533,77.7569917,30.2210109,0
vehicle_breakdown,Bellary Road 1,North Zone 2,High,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,13.0187717,77.586025,111.53120048333334,1
vehicle_breakdown,Non-corridor,East Zone 2,Low,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,13.0005187,77.7120899,120.12128181666667,1
vehicle_breakdown,ORR North 1,North Zone 1,High,0,0.0,1.0,0.43388373911755823,-0.900968867902419,13.0419433,77.5969833,19.141461233333334,0
vehicle_breakdown,Mysore Road,West Zone 1,High,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,12.9068891,77.4736058,7.899234916666667,0
road_conditions,Non-corridor,East Zone 2,Low,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,13.0664309,77.6407721,2592.6318681333337,2
vehicle_breakdown,Bellary Road 1,North Zone 1,High,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,13.0493842,77.5930447,7.709397766666667,0
vehicle_breakdown,ORR East 1,Central Zone 1,High,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,12.9234754,77.6560202,33.951876483333336,0
others,Non-corridor,West Zone 1,Low,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,12.95122,77.5212583,20191.544604266666,2
vehicle_breakdown,Non-corridor,North Zone 2,Low,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,13.0549185,77.5348111,45.277387833333336,0
vehicle_breakdown,Non-corridor,East Zone 2,Low,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,13.0527934,77.6460881,87.5886433,1
vehicle_breakdown,Non-corridor,East Zone 1,Low,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,12.91371,77.6783083,147.50678613333332,1
vehicle_breakdown,ORR East 1,Central Zone 1,High,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,12.9230219,77.6566549,79.75770394999999,1
congestion,Non-corridor,North Zone 2,Low,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,13.03439169,77.55736917,8.53112645,0
vehicle_breakdown,Non-corridor,East Zone 1,Low,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,12.9383623,77.7468821,107.99300908333333,1
vehicle_breakdown,Non-corridor,North Zone 2,Low,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,13.03439169,77.55736917,15.054321499999999,0
vehicle_breakdown,Tumkur Road,West Zone 1,High,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,13.025843,77.5446395,71.66411911666667,1
vehicle_breakdown,Magadi Road,Central Zone 2,High,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,12.9757351,77.5595824,23.924992883333335,0
vehicle_breakdown,Non-corridor,North Zone 2,Low,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,13.0549018,77.5346642,52.7526632,0
construction,Non-corridor,North Zone 2,Low,1,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,13.0346801,77.5572821,212.49775946666665,1
vehicle_breakdown,Non-corridor,East Zone 2,Low,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,13.0197615,77.7092792,22.6700687,0
others,Bellary Road 1,West Zone 2,High,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,13.0014127,77.5837418,1019.0574604,2
vehicle_breakdown,Hennur Main Road,Unknown,High,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,13.1232782,77.6384588,31.50097945,0
vehicle_breakdown,ORR East 2,East Zone 1,High,0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,12.9752846,77.6976675,31.0078949,0
vehicle_breakdown,Bellary Road 1,North Zone 2,High,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,13.03484,77.5887367,14.120967933333333,0
others,Non-corridor,Unknown,Low,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,12.901645,77.6605213,15875.949770883333,2
vehicle_breakdown,Non-corridor,West Zone 1,Low,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,13.04756,77.5003067,37.96253371666667,0
others,Bellary Road 1,North Zone 2,High,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,13.0240081,77.5849244,15.16647845,0
others,Non-corridor,West Zone 1,Low,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,12.987525,77.475115,43.93024606666667,0
others,Non-corridor,East Zone 1,Low,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,12.9508048,77.7175179,36.25226046666667,0
vehicle_breakdown,Magadi Road,West Zone 2,High,0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,12.983316,77.5303271,17.286109166666666,0
vehicle_breakdown,Non-corridor,North Zone 2,Low,0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,13.0501267,77.526015,81.40570293333333,1
vehicle_breakdown,Non-corridor,East Zone 1,Low,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,12.9951755,77.7580241,45.65551266666667,0
vehicle_breakdown,Magadi Road,Unknown,High,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,12.9894968,77.506296,32.2544127,0
water_logging,Old Airport Road,East Zone 1,High,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,12.9561567,77.6939233,23188.352797733332,2
vehicle_breakdown,Bellary Road 1,Unknown,High,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,12.9993949,77.5837931,27.512111066666666,0
construction,Non-corridor,East Zone 2,Low,0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,13.0530017,77.6458557,422.84670481666666,2
vehicle_breakdown,Non-corridor,East Zone 2,Low,1,0.7071067811865476,0.7071067811865476,0.0,1.0,13.0195425,77.7085296,79.95452736666667,1
others,Non-corridor,Unknown,Low,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,13.0007396,77.7574561,33272.25091785,2
vehicle_breakdown,ORR North 2,West Zone 1,High,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,13.0361679,77.5416999,47.18853848333333,0
pot_holes,Bellary Road 1,Unknown,High,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,13.0059981,77.5837972,40892.69611681667,2
vehicle_breakdown,ORR North 2,North Zone 2,High,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,13.0442533,77.5479436,119.49004745,1
vehicle_breakdown,Non-corridor,Unknown,Low,0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,13.0050171,77.6844668,29.950958099999998,0
vehicle_breakdown,Bellary Road 1,North Zone 2,High,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,13.0365267,77.589335,84.78185871666666,1
vehicle_breakdown,Non-corridor,Unknown,Low,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,12.9857398,77.479266,104.65397676666666,1
vehicle_breakdown,Hosur Road,Unknown,High,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,12.8792647,77.6466964,40.8658856,0
vehicle_breakdown,Non-corridor,East Zone 2,Low,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,13.02598,77.7200833,117.56678289999999,1
vehicle_breakdown,Bellary Road 2,Unknown,High,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,13.1770041,77.6364868,61.77776111666667,1
vehicle_breakdown,Non-corridor,Unknown,Low,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,13.0199901,77.7095006,17.657173883333332,0
others,Non-corridor,Unknown,Low,0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,12.9017161,77.6605373,13799.267761866668,2
road_conditions,Non-corridor,West Zone 1,Low,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,12.9642324,77.5124845,7198.283467300001,2
others,ORR North 2,North Zone 2,High,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,13.0414407,77.5458546,88.33196928333334,1
road_conditions,Bellary Road 1,West Zone 2,High,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,13.0042309,77.5839751,1080.0639681999999,2
others,Non-corridor,East Zone 2,Low,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,13.0268667,77.7211683,34.33242193333333,0
others,Magadi Road,West Zone 2,High,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,12.9831369,77.5305137,10844.819870333333,2
vehicle_breakdown,Bellary Road 1,Central Zone 2,High,0,0.9659258262890683,0.25881904510252074,0.0,1.0,12.997957,77.5843292,66.08000601666667,1
construction,Non-corridor,East Zone 2,Low,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,13.0520864,77.6458472,2088.7512201166664,2
road_conditions,Airport New South Road,East Zone 2,High,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,13.0405253,77.6416766,413.53389055,2
vehicle_breakdown,Non-corridor,East Zone 2,Low,1,0.7071067811865476,-0.7071067811865475,0.0,1.0,13.0197796,77.7095576,29.330081749999998,0
accident,Bellary Road 1,Central Zone 2,High,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,12.9968495,77.5847935,77.10802596666667,1
vehicle_breakdown,Non-corridor,East Zone 1,Low,0,-1.0,-1.8369701987210297e-16,0.0,1.0,12.9669599,77.7484269,15.805486683333333,0
pot_holes,ORR East 1,East Zone 1,High,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,12.9522803,77.7002234,4312.2463811,2
vehicle_breakdown,Bellary Road 1,Unknown,High,0,0.49999999999999994,0.8660254037844387,0.0,1.0,13.0266017,77.5872681,36.41474506666667,0
vehicle_breakdown,Tumkur Road,West Zone 1,High,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,13.0264842,77.5448307,84.17469084999999,1
vehicle_breakdown,Non-corridor,Unknown,Low,0,0.49999999999999994,0.8660254037844387,0.0,1.0,13.0197731,77.7087354,68.62886456666666,1
accident,Non-corridor,North Zone 2,Low,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,13.0841133,77.5518104,36.671183766666665,0
vehicle_breakdown,Varthur Road,East Zone 1,High,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,12.95636169,77.73183671,7.910359416666666,0
vehicle_breakdown,Non-corridor,Unknown,Low,0,0.7071067811865476,0.7071067811865476,0.0,1.0,13.05972511,77.57677197,16.803901183333334,0
vehicle_breakdown,Non-corridor,South Zone 2,Low,1,-0.8660254037844386,0.5000000000000001,0.0,1.0,12.9137134,77.6775778,43.907098983333334,0
vehicle_breakdown,ORR West 1,South Zone 1,High,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,12.9113033,77.5670083,96.01973389999999,1
others,Magadi Road,West Zone 1,High,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,12.9907263,77.5015706,6519.404712766667,2
water_logging,Non-corridor,North Zone 1,Low,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,13.0116593,77.6159324,4694.001404166667,2
construction,Airport New South Road,North Zone 1,High,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,13.0393963,77.6417466,20166.6354915,2
pot_holes,Magadi Road,West Zone 1,High,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,12.9887556,77.4994315,8267.722609033333,2
vehicle_breakdown,Mysore Road,West Zone 1,High,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,12.93880013,77.52290747,112.81719833333334,1
vehicle_breakdown,Magadi Road,West Zone 1,High,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,12.9890709,77.5072986,8.331595366666667,0
vehicle_breakdown,Hosur Road,South Zone 2,High,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,12.9118314,77.6257063,76.14695535000001,1
protest,Non-corridor,Unknown,Low,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,13.184446,77.6797199,18.243379033333333,0
vehicle_breakdown,Magadi Road,West Zone 1,High,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,12.9896263,77.5017355,34.93821658333333,0
others,Bellary Road 1,West Zone 2,High,1,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,12.999465,77.5842967,75.32430751666668,1
others,ORR North 2,North Zone 2,High,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,13.0411591,77.5457924,38141.9171995,2
vehicle_breakdown,Non-corridor,East Zone 1,Low,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,12.9486698,77.7179181,13.8765319,0
vehicle_breakdown,ORR East 1,East Zone 1,High,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,12.9498464,77.6993198,13.849933383333333,0
road_conditions,Airport New South Road,North Zone 1,High,1,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,13.0394665,77.6413904,875.3519315,2
accident,ORR East 1,East Zone 1,High,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,12.9227359,77.6700495,29.571941783333333,0
vehicle_breakdown,Non-corridor,East Zone 2,Low,1,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,13.0199049,77.709868,58.34383913333333,0
vehicle_breakdown,Non-corridor,North Zone 1,Low,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,13.0491785,77.5549561,55.27947091666667,0
vehicle_breakdown,Mysore Road,Central Zone 2,High,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,12.9621653,77.5642902,62.3155683,1
vehicle_breakdown,Non-corridor,South Zone 1,Low,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,12.8748071,77.6692195,61.12860748333333,1
vehicle_breakdown,Non-corridor,Unknown,Low,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,12.8417072,77.6442073,98.90068815,1
tree_fall,Non-corridor,West Zone 2,Low,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,13.0139185,77.5793879,90.51336833333333,1
others,Non-corridor,Unknown,Low,0,0.0,1.0,0.43388373911755823,-0.900968867902419,13.2294452,77.6903518,5387.863340333333,2
vehicle_breakdown,Magadi Road,West Zone 2,High,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,12.98380495,77.52899131,49.2026263,0
accident,Non-corridor,West Zone 1,Low,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,13.0496326,77.4944754,107.37691118333333,1
vehicle_breakdown,Bellary Road 1,West Zone 2,High,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,12.9986587,77.5843121,8.5709438,0
vehicle_breakdown,Non-corridor,Unknown,Low,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,13.2502567,77.7070167,10.310373033333333,0
vehicle_breakdown,ORR East 1,South Zone 2,High,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,12.9193469,77.6429512,89.75760016666666,1
others,West of Chord Road,West Zone 2,High,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,13.0128968,77.5546325,11636.469045233333,2
vehicle_breakdown,Non-corridor,West Zone 1,Low,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,13.0494288,77.4947532,57.23335346666667,0
vehicle_breakdown,Non-corridor,East Zone 1,Low,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,12.9400972,77.7473413,55.859611666666666,0
vehicle_breakdown,Non-corridor,North Zone 2,Low,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,13.03484,77.557342,86.91129488333333,1
vehicle_breakdown,Non-corridor,East Zone 2,Low,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,13.0200101,77.7099626,91.56274088333333,1
vehicle_breakdown,ORR North 2,West Zone 1,High,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,13.0370812,77.5418374,70.69381796666667,1
others,Non-corridor,North Zone 2,Low,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,13.0345827,77.5755233,44.664516866666666,0
others,Tumkur Road,North Zone 2,High,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,13.0239979,77.5541726,16269.432034,2
vehicle_breakdown,ORR North 2,North Zone 2,High,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,13.0422769,77.5484704,7.5481027166666665,0
others,ORR North 2,North Zone 2,High,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,13.0411509,77.545984,112.90304878333333,1
vehicle_breakdown,Bellary Road 1,North Zone 2,High,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,13.021378,77.5842667,33.71249048333333,0
vehicle_breakdown,Non-corridor,West Zone 1,Low,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,12.9796057,77.5105862,46.53765805,0
vehicle_breakdown,Bellary Road 1,West Zone 2,High,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,12.9994123,77.5843319,52.97608373333333,0
vehicle_breakdown,Non-corridor,Central Zone 1,Low,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,12.9658108,77.65806,98.72606275,1
vehicle_breakdown,Non-corridor,West Zone 1,Low,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,12.9039683,77.5105667,39.61189256666667,0
vehicle_breakdown,Non-corridor,Unknown,Low,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,13.0796571,77.5020024,32.548574,0
others,Bellary Road 1,Central Zone 2,High,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,12.9911376,77.5855515,452.1203694833333,2
others,ORR North 2,North Zone 2,High,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,13.0416033,77.5468346,142.48538508333334,1
pot_holes,Bellary Road 1,West Zone 2,High,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,12.9985379,77.5844506,5702.2693427,2
vehicle_breakdown,Non-corridor,East Zone 2,Low,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,12.999518,77.6743497,14.0151522,0
others,ORR North 2,North Zone 2,High,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,13.039775,77.5434356,205.8966446,1
vehicle_breakdown,Bellary Road 1,Central Zone 2,High,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,12.9987004,77.584156,94.6911131,1
vehicle_breakdown,Non-corridor,South Zone 1,Low,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,12.861995,77.6598631,17.692932883333334,0
accident,Non-corridor,North Zone 2,Low,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,13.09591716,77.56173962,26.38407085,0
vehicle_breakdown,Non-corridor,Central Zone 1,Low,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,12.9621751,77.630028,38.401426900000004,0
vehicle_breakdown,ORR North 1,Central Zone 1,High,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,12.99827828,77.66343478,22.08807725,0
vehicle_breakdown,ORR East 2,East Zone 2,High,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,13.0027412,77.6796932,72.49902041666665,1
vehicle_breakdown,Bellary Road 1,West Zone 2,High,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,13.0200175,77.5837123,40.69936873333334,0
vehicle_breakdown,Bellary Road 2,Unknown,High,0,1.2246467991473532e-16,-1.0,0.0,1.0,13.0891594,77.5960975,43.00044726666667,0
construction,Non-corridor,East Zone 2,Low,1,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,13.0493257,77.645601,6237.622645016667,2
vehicle_breakdown,ORR East 1,Unknown,High,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,12.9524768,77.6997647,12.876541900000001,0
vehicle_breakdown,Non-corridor,Unknown,Low,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,12.9856366,77.4863683,52.71905041666666,0
vehicle_breakdown,Non-corridor,Unknown,Low,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,12.8689366,77.5363322,62.614986433333335,1
construction,Non-corridor,Unknown,Low,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,13.0741677,77.6516608,1436.9409212833334,2
others,Bellary Road 1,North Zone 2,High,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,13.03221,77.58787,185.81082023333332,1
vehicle_breakdown,Non-corridor,East Zone 1,Low,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,12.9424948,77.7466463,32.470111116666665,0
vehicle_breakdown,Bellary Road 2,North Zone 2,High,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,13.1091483,77.60362,74.9959374,1
vehicle_breakdown,Non-corridor,Unknown,Low,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,13.0801789,77.5023143,14.4955594,0
vehicle_breakdown,Bellary Road 2,North Zone 2,High,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,13.1097617,77.6032733,68.20895490000001,1
construction,Non-corridor,North Zone 2,Low,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,13.0904756,77.60245,7661.4715138,2
others,Non-corridor,West Zone 1,Low,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,12.945192,77.4953199,392.16103275,2
construction,Non-corridor,South Zone 1,Low,0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,12.9093833,77.5496433,20735.9101073,2
vehicle_breakdown,Bellary Road 1,North Zone 1,High,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,13.0493864,77.5942175,83.15135861666666,1
vehicle_breakdown,Bellary Road 1,Central Zone 2,High,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,12.9966168,77.5848161,40.08785518333333,0
vehicle_breakdown,Bellary Road 1,Central Zone 2,High,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,12.9961799,77.5848005,85.08149098333334,1
vehicle_breakdown,Bellary Road 1,West Zone 2,High,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,12.9997059,77.5839711,65.8663165,1
vehicle_breakdown,Non-corridor,West Zone 1,Low,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,13.0472913,77.5007091,102.04546606666666,1
others,Airport New South Road,East Zone 2,High,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,13.0422533,77.6418933,16.642737933333333,0
vehicle_breakdown,ORR East 2,Unknown,High,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,13.0005223,77.6762205,6.547450666666666,0
vehicle_breakdown,Non-corridor,East Zone 2,Low,0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,13.0054924,77.685631,41.68275345,0
vehicle_breakdown,Non-corridor,East Zone 1,Low,0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,12.9407935,77.7470493,40.976809116666665,0
vehicle_breakdown,Magadi Road,West Zone 1,High,0,0.7071067811865476,0.7071067811865476,0.0,1.0,12.9901073,77.5050328,60.05368791666667,1
vehicle_breakdown,Non-corridor,East Zone 2,Low,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,13.0161856,77.7094731,7.317652333333333,0
vehicle_breakdown,Non-corridor,East Zone 2,Low,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,12.9982247,77.7580286,99.16390298333334,1
vehicle_breakdown,ORR North 2,North Zone 2,High,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,13.0422496,77.5488461,9.211240083333333,0
vehicle_breakdown,ORR North 2,North Zone 2,High,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,13.04098,77.5453533,11.609703566666667,0
vehicle_breakdown,Non-corridor,North Zone 2,Low,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,13.0478149,77.554091,10.431269066666665,0
vehicle_breakdown,ORR North 1,North Zone 1,High,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,13.043665,77.6027722,16.300484133333335,0
others,ORR North 2,North Zone 2,High,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,13.0411047,77.5455693,13.802722683333334,0
vehicle_breakdown,Non-corridor,East Zone 2,Low,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,13.0005648,77.757477,168.7313624,1
vehicle_breakdown,Magadi Road,West Zone 2,High,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,12.9857296,77.5265996,79.66424116666667,1
vehicle_breakdown,Bellary Road 1,West Zone 2,High,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,13.003475,77.5841612,40.299746033333335,0
construction,Non-corridor,North Zone 2,Low,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,13.0366434,77.5746848,34900.3195158,2
